[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Event] [Data call test detail events] IPERF Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP
,,,N25(20)+N71(20)+N41(100),NR SA,872,-105.080000,-2.060000,,,,,,,,,,,,,0.105,0.094
,,,N25(20),NR SA,872,-106.440000,-1.230000,,,,,,,,,,,,,0.079,0.099
,,,N25(20),NR SA,872,-106.840000,-0.250000,,,,,,,,,,,,,0.103,0.093
,,,N25(20),NR SA,872,-99.750000,2.650000,,,,,,,,,,,,,0.011,0.007
,,,N25(20),NR SA,872,-100.660000,1.710000,,,,,,,,,,,,,0.070,0.032
,,,N25(20),NR SA,872,-100.990000,0.570000,,,,,,,,,,,,,0.009,0.009
,,,N25(20),NR SA,872,-104.080000,-2.110000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-107.060000,-5.120000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-104.150000,-0.530000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-101.590000,2.010000,,,,,,,,,,,,,0.000,0.004
,,,N25(20),NR SA,872,-101.230000,0.080000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-105.180000,-1.950000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-106.510000,-2.180000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-106.800000,-0.380000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-107.410000,0.960000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-106.920000,0.310000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-104.180000,0.320000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-102.350000,-0.620000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-101.860000,1.380000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-105.380000,0.780000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-104.800000,1.180000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-107.330000,-1.940000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-108.050000,-2.390000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-107.620000,-2.230000,,,,,,,,,,,,,0.001,0.001
,,,,NR SA,,,,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-107.230000,-2.120000,,,,,,,,,,,,,0.000,
,,,,NR SA,872,-107.840000,-2.060000,,,,,,,,,,,,,0.000,
,,,N25(20),NR SA,872,-107.260000,0.360000,,,,,,,,,,,,,0.061,0.001
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,N25(20),NR SA,872,-103.720000,2.280000,,,,,,,,,,,,,0.002,0.040
,,,N25(20),NR SA,872,-102.240000,1.610000,,,,,,,,,,,,,0.044,0.042
,,,N25(20),NR SA,872,-101.900000,2.480000,,,,,,,,,,,,,0.062,0.110
,,,N25(20),NR SA,872,-101.630000,1.810000,,,,,,,,,,,,,0.067,0.055
,,,N25(20),NR SA,872,-101.900000,1.810000,,,,,,,,,,,,,0.061,0.035
,,,N25(20)+N71(20)+N41(100),NR SA,872,-103.140000,1.150000,,,,,,,,,,,,,0.090,0.061
,,,N25(20)+N71(20)+N41(100),NR SA,872,-106.310000,-0.550000,,,,,,,,,,,,,0.150,0.103
,,,N25(20)+N71(20)+N41(100),NR SA,872,-108.490000,-3.490000,,,,,,,,,,,,,0.145,0.116
,,,N25(20)+N71(20)+N41(100),NR SA,872,-105.640000,0.170000,,,,,,,,,,,,,0.132,0.083
,,,N25(20)+N71(20)+N41(100),NR SA,872,-104.180000,-2.610000,,,,,,,,,,,,,0.885,0.308
,,,N25(20)+N71(20)+N41(100),NR SA,872,-105.410000,-2.670000,,,,,,,,,,,,,9.595,0.194
,,,N25(20)+N71(20)+N41(100),NR SA,872,-106.650000,1.640000,,,,,,,,,,,,,11.740,0.132
,,,N25(20)+N71(20)+N41(100),NR SA,872,-108.130000,-1.080000,,,,,,,,,,,,,11.269,0.143
,,,N25(20)+N71(20)+N41(100),NR SA,872,-108.350000,-1.130000,,,,,,,,,,,,,17.606,0.184
,,,N25(20)+N71(20)+N41(100),NR SA,872,-107.360000,2.970000,,,,,,,,,,,,,9.739,0.163
,,,N25(20)+N71(20)+N41(100),NR SA,872,-105.150000,2.910000,,,,,,,,,,,,,29.963,0.270
,,,N25(20)+N71(20)+N41(100),NR SA,872,-105.720000,2.180000,,,,,,,,,,,,,25.599,0.298
