[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Event] [Data call test detail events] IPERF Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP
,,,N41(40)+N41(40),NR SA,902,-71.980000,19.890000,,,,,,,,,,,,,0.000,0.001
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,902,-72.600000,21.660000,,,,,,,,,,,,,0.001,0.034
,,,N41(40),NR SA,902,-72.550000,23.140000,,,,,,,,,,,,,0.019,0.059
,,,N41(40),NR SA,902,-71.600000,23.470000,,,,,,,,,,,,,0.170,0.294
,,,N41(40)+N41(40),NR SA,902,-72.650000,18.590000,,,,,,,,,,,,,10.495,0.726
,,,N41(40)+N41(40),NR SA,902,-74.210000,20.670000,,,,,,,,,,,,,39.219,0.465
,,,N41(40)+N41(40),NR SA,902,-77.710000,20.280000,,,,,,,,,,,,,20.516,0.230
,,,N41(40)+N41(40),NR SA,902,-78.960000,21.100000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-74.840000,24.130000,,,,,,,,,,,,,55.781,0.353
,,,N41(40)+N41(40),NR SA,902,-73.810000,20.760000,,,,,,,,,,,,,56.814,0.510
,,,N41(40)+N41(40),NR SA,902,-79.070000,17.690000,,,,,,,,,,,,,95.626,0.722
,,,N41(40)+N41(40),NR SA,902,-77.950000,19.840000,,,,,,,,,,,,,21.499,0.328
,,,N41(40)+N41(40),NR SA,902,-76.090000,18.040000,,,,,,,,,,,,,39.202,0.528
,,,N41(40)+N41(40),NR SA,902,-75.140000,19.520000,,,,,,,,,,,,,0.133,0.353
,,,N41(40)+N41(40),NR SA,902,-75.330000,18.250000,,,,,,,,,,,,,0.001,0.042
,,,N41(40)+N41(40),NR SA,902,-76.780000,12.650000,,,,,,,,,,,,,0.003,0.008
,,,N41(40)+N41(40),NR SA,902,-74.410000,20.820000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-75.470000,19.380000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-76.470000,14.350000,,,,,,,,,,,,,0.000,0.002
,,,N41(40)+N41(40),NR SA,902,-76.160000,16.020000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-75.930000,16.720000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-77.870000,18.030000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-76.520000,20.930000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-75.970000,20.210000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-75.370000,19.910000,,,,,,,,,,,,,0.000,0.001
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,902,-75.650000,19.990000,,,,,,,,,,,,,0.001,0.030
,,,N41(40),NR SA,902,-75.540000,19.600000,,,,,,,,,,,,,0.016,0.077
,,,N41(40),NR SA,902,-73.070000,22.180000,,,,,,,,,,,,,0.082,0.123
,,,N41(40),NR SA,902,-71.740000,19.410000,,,,,,,,,,,,,0.360,0.501
,,,N41(40)+N41(40),NR SA,902,-74.580000,16.980000,,,,,,,,,,,,,17.178,0.525
,,,N41(40)+N41(40),NR SA,902,-74.950000,17.030000,,,,,,,,,,,,,292.522,1.672
,,,N41(40)+N41(40),NR SA,902,-75.520000,18.790000,,,,,,,,,,,,,0.113,0.151
,,,N41(40)+N41(40),NR SA,902,-75.830000,17.830000,,,,,,,,,,,,,18.629,0.513
,,,N41(40)+N41(40),NR SA,902,-74.850000,20.040000,,,,,,,,,,,,,36.770,0.323
,,,N41(40)+N41(40),NR SA,902,-72.230000,21.560000,,,,,,,,,,,,,0.004,0.009
,,,N41(40)+N41(40),NR SA,902,-72.260000,20.940000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-73.380000,21.020000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-75.270000,21.960000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-76.370000,19.870000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-76.980000,19.610000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-77.640000,19.140000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-77.360000,19.900000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-77.700000,19.460000,,,,,,,,,,,,,0.000,0.003
,,,N41(40)+N41(40),NR SA,902,-79.990000,23.070000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-77.480000,20.800000,,,,,,,,,,,,,0.000,0.003
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,902,-75.410000,20.230000,,,,,,,,,,,,,0.001,0.022
,,,N41(40),NR SA,902,-77.580000,19.490000,,,,,,,,,,,,,0.015,0.057
,,,N41(40),NR SA,902,-77.600000,18.710000,,,,,,,,,,,,,0.076,0.123
,,,N41(40),NR SA,902,-77.430000,17.750000,,,,,,,,,,,,,0.284,0.261
,,,N41(40)+N41(40),NR SA,902,-74.080000,25.060000,,,,,,,,,,,,,17.164,0.608
,,,N41(40)+N41(40),NR SA,902,-72.450000,23.910000,,,,,,,,,,,,,291.686,1.966
,,,N41(40)+N41(40),NR SA,902,-77.690000,19.650000,,,,,,,,,,,,,1.602,0.323
,,,N41(40)+N41(40),NR SA,902,-77.970000,22.590000,,,,,,,,,,,,,60.392,0.651
,,,N41(40)+N41(40),NR SA,902,-74.920000,22.240000,,,,,,,,,,,,,0.075,0.251
,,,N41(40)+N41(40),NR SA,902,-75.150000,20.050000,,,,,,,,,,,,,0.003,0.012
,,,N41(40)+N41(40),NR SA,902,-74.420000,22.580000,,,,,,,,,,,,,0.064,0.144
,,,N41(40)+N41(40),NR SA,902,-75.950000,18.200000,,,,,,,,,,,,,0.059,0.137
,,,N41(40)+N41(40),NR SA,902,-71.890000,23.900000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-70.640000,20.760000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-71.170000,18.410000,,,,,,,,,,,,,0.000,0.002
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,902,-75.730000,19.250000,,,,,,,,,,,,,0.002,0.021
