[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Event] [Data call test detail events] IPERF Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,902,-70.340000,14.020000,,,,,,,,,,,,,0.015,0.077
,,,N41(40),NR SA,902,-67.900000,13.670000,,,,,,,,,,,,,0.072,0.164
,,,N41(40),NR SA,902,-68.050000,16.080000,,,,,,,,,,,,,0.257,0.286
,,,N41(40),NR SA,902,-67.460000,16.300000,,,,,,,,,,,,,0.159,0.122
,,,N41(40),NR SA,902,-66.700000,17.350000,,,,,,,,,,,,,0.012,0.085
,,,N41(40),NR SA,902,-64.320000,20.620000,,,,,,,,,,,,,0.002,0.001
,,,N41(40),NR SA,902,-66.820000,18.660000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,902,-69.710000,17.740000,,,,,,,,,,,,,0.002,0.302
,,,N41(40),NR SA,902,-65.340000,20.680000,,,,,,,,,,,,,0.127,0.488
,,,N41(40),NR SA,902,-67.890000,17.110000,,,,,,,,,,,,,0.365,0.686
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-68.000000,17.140000,,,,,,,,,,,,,160.639,1.548
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-69.900000,16.030000,,,,,,,,,,,,,426.786,2.799
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-70.830000,15.780000,,,,,,,,,,,,,446.303,3.627
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-69.500000,16.180000,,,,,,,,,,,,,106.568,1.555
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-66.820000,15.610000,,,,,,,,,,,,,0.005,0.059
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-68.540000,17.180000,,,,,,,,,,,,,0.297,0.604
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-68.700000,17.440000,,,,,,,,,,,,,0.014,0.002
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-67.600000,18.190000,,,,,,,,,,,,,0.006,0.097
,,,,NR SA,,,,,,,,,,,,,,,,0.002,0.014
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,902,-66.010000,20.070000,,,,,,,,,,,,,0.001,0.066
,,,N41(40),NR SA,902,-66.230000,18.770000,,,,,,,,,,,,,0.042,0.227
,,,N41(40),NR SA,902,-67.560000,20.700000,,,,,,,,,,,,,0.482,0.567
,,,N41(40),NR SA,902,-66.160000,18.730000,,,,,,,,,,,,,0.218,0.159
,,,N41(40),NR SA,902,-66.030000,18.020000,,,,,,,,,,,,,0.011,0.047
,,,N41(40),NR SA,902,-63.840000,18.790000,,,,,,,,,,,,,0.002,0.001
,,,N41(40),NR SA,902,-63.600000,18.540000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,902,-63.890000,18.070000,,,,,,,,,,,,,0.003,0.001
,,,N41(40),NR SA,902,-63.880000,17.730000,,,,,,,,,,,,,0.002,
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-65.290000,18.290000,,,,,,,,,,,,,0.227,0.416
